"V1","V2","V3","V4","V5","V6","V7","V8","V9"
"40-84-45-96","ce6b485097cb49e1b03e1b6e272d3756","2019-10-08","16:40:07",14,"ERAMO4",1,"ERAMO4",1
"40-84-45-96","ce6b485097cb49e1b03e1b6e272d3756","2019-10-08","16:41:11",3,"ERAMO4",1,"RULES",2
"40-84-45-96","ce6b485097cb49e1b03e1b6e272d3756","2019-10-16","15:09:21",6,"admin",4,"",
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","15:55:30",12,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","15:55:30",0,"ERAMO6",1,"GIORG",2
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","15:55:30",1,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","15:55:44",2,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","15:58:03",15,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","15:58:48",14,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","16:00:31",15,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","16:03:28",14,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","16:09:12",15,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","16:11:28",14,"ERAMO6",1,"ERAMO6",1
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-10","16:12:21",3,"ERAMO6",1,"GIORG",2
"87-67-17-86","d0a1f01dfea14f27ba3c66147db8583a","2019-10-14","19:14:34",6,"admin",4,"",
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:31:02",12,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:31:02",0,"ERAMO3",1,"RULES",2
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:31:02",1,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:31:11",2,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:31:27",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:32:56",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:33:15",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:49:15",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:50:08",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:51:14",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:51:52",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:55:55",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:57:23",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","14:59:49",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","15:35:14",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","15:58:42",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","16:02:03",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","16:03:36",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","16:26:34",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","16:27:10",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-08","16:27:27",15,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-11","15:50:36",14,"ERAMO3",1,"ERAMO3",1
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-11","15:50:59",3,"ERAMO3",1,"RULES",2
"66-96-44-94","d1d2728ce78a4c2abcb3da3f5720bf90","2019-10-15","21:15:11",6,"admin",4,"",
"46-03-62-97","d38951a0b0e647448f7cf84115562090","2019-10-01","17:26:52",12,"ERAMO6",1,"ERAMO6",1
"46-03-62-97","d38951a0b0e647448f7cf84115562090","2019-10-01","17:26:52",0,"ERAMO6",1,"GIORG",2
"46-03-62-97","d38951a0b0e647448f7cf84115562090","2019-10-01","17:26:52",1,"ERAMO6",1,"ERAMO6",1
"46-03-62-97","d38951a0b0e647448f7cf84115562090","2019-10-01","17:27:11",2,"ERAMO6",1,"ERAMO6",1
"46-03-62-97","d38951a0b0e647448f7cf84115562090","2019-10-01","17:27:47",3,"ERAMO6",1,"GIORG",2
"46-03-62-97","d38951a0b0e647448f7cf84115562090","2019-10-16","15:38:36",6,"admin",4,"",
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:20:54",12,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:20:54",0,"ERAMO1",1,"RULES",2
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:20:54",1,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:20:57",2,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:22:34",15,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:22:56",14,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:25:31",15,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:25:38",14,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:29:26",15,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:32:37",14,"ERAMO1",1,"ERAMO1",1
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-08","15:33:41",3,"ERAMO1",1,"RULES",2
"22-07-32-82","d4fed762504b4d069f64e088d7f8f372","2019-10-16","15:01:14",6,"admin",4,"",
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:12:26",12,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:12:26",0,"ERAMO5",1,"RULES",2
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:12:26",1,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:12:28",2,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:17:38",15,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:19:26",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:28:57",15,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:38:33",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:38:33",15,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:38:33",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:43:47",15,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:44:00",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-07","17:45:42",3,"ERAMO5",1,"RULES",2
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:38:08",4,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:38:08",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:42:04",15,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:42:45",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:44:36",15,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:45:32",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-10","16:50:16",3,"ERAMO5",1,"RULES",2
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-11","17:23:34",4,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-11","17:23:34",14,"ERAMO5",1,"ERAMO5",1
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-11","17:23:55",3,"ERAMO5",1,"RULES",2
"27-42-58-51","df06179182c54521a1e4946a077a270d","2019-10-15","20:47:32",6,"admin",4,"",
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","15:39:57",12,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","15:39:57",0,"ERAMO6",1,"GIORG",2
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","15:39:57",1,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","15:40:11",2,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","15:43:42",15,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","16:03:15",14,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","16:04:15",15,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","16:04:31",14,"ERAMO6",1,"ERAMO6",1
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-11","16:14:00",3,"ERAMO6",1,"GIORG",2
"15-06-32-21","e1b86da4db364a87b747f1b1f8c46deb","2019-10-14","18:19:42",6,"admin",4,"",
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:26:21",12,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:26:21",0,"ERAMO5",1,"RULES",2
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:26:21",1,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:26:31",2,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:28:30",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:39:57",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:42:24",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:43:11",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:48:24",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","14:56:22",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:15:34",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:17:32",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:18:11",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:18:23",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:19:00",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:19:08",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:28:31",3,"ERAMO5",1,"RULES",2
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:34:33",4,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:34:33",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","15:36:08",15,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","20:26:15",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-01","20:38:29",3,"ERAMO5",1,"RULES",2
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-04","14:58:08",4,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-04","14:58:08",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-04","15:01:29",3,"ERAMO5",1,"RULES",2
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-11","16:28:01",4,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-11","16:28:02",14,"ERAMO5",1,"ERAMO5",1
"69-25-05-13","e22f7281317049f3898f95329b3b768c","2019-10-11","16:29:46",3,"ERAMO5",1,"RULES",2
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:43:41",12,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:43:41",0,"ERAMO6",1,"GIORG",2
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:43:41",1,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:43:49",2,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:47:03",15,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:58:00",14,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:58:55",15,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:58:57",14,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:59:56",15,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","14:59:59",14,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","15:03:49",15,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","15:05:02",14,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","15:05:06",15,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","15:05:33",14,"ERAMO6",1,"ERAMO6",1
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-11","15:06:05",3,"ERAMO6",1,"GIORG",2
"76-78-39-65","e2384bfb8499416588876acf639bb577","2019-10-14","18:20:50",6,"admin",4,"",
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:12:46",12,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:12:46",0,"ERAMO7",1,"GIORG",2
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:12:46",1,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:12:52",2,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:26:23",15,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:27:10",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:27:39",15,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:28:04",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-07","16:28:41",3,"ERAMO7",1,"GIORG",2
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:04:49",4,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:04:50",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:09:49",15,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:09:52",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:20:47",3,"ERAMO7",1,"GIORG",2
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:49:54",4,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:49:54",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","16:50:04",3,"ERAMO7",1,"GIORG",2
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","18:41:19",4,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","18:41:19",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","18:41:37",3,"ERAMO7",1,"GIORG",2
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","18:53:03",4,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","18:53:06",14,"ERAMO7",1,"ERAMO7",1
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-10","18:53:17",3,"ERAMO7",1,"GIORG",2
"78-93-31-45","e698762e18fa44f485bd5463698b969a","2019-10-14","18:40:21",6,"admin",4,"",
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:17:11",12,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:17:11",0,"ERAMO7",1,"GIORG",2
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:17:11",1,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:17:24",2,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:26:32",3,"ERAMO7",1,"GIORG",2
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:26:40",4,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:26:41",14,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-09-30","17:37:14",3,"ERAMO7",1,"GIORG",2
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-01","01:35:57",4,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-01","01:35:58",14,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-01","01:36:38",3,"ERAMO7",1,"GIORG",2
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-04","15:20:23",7,"admin",4,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-11","18:48:51",14,"ERAMO7",1,"ERAMO7",1
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-11","18:51:36",3,"ERAMO7",1,"GIORG",2
"96-47-22-21","e6d07f4785a04d58a82030d0cd416679","2019-10-14","18:22:51",6,"admin",4,"",
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","16:33:22",12,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","16:33:22",0,"ERAMO5",1,"RULES",2
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","16:33:22",1,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","16:33:27",2,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","16:43:44",3,"ERAMO5",1,"RULES",2
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","20:43:08",4,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","20:43:08",14,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","20:43:11",15,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","20:44:42",14,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-01","20:44:45",15,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-04","19:50:35",14,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-04","20:04:13",3,"ERAMO5",1,"RULES",2
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-11","17:00:32",4,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-11","17:00:32",14,"ERAMO5",1,"ERAMO5",1
"31-01-70-00","e7fc04d2dd944638912eaec34924cfe1","2019-10-11","17:06:30",3,"ERAMO5",1,"RULES",2
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:12:48",12,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:12:48",0,"ERAMO1",1,"RULES",2
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:12:48",1,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:13:05",2,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:20:20",15,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:20:26",14,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:22:36",15,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:22:57",14,"ERAMO1",1,"ERAMO1",1
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-08","16:23:04",3,"ERAMO1",1,"RULES",2
"32-18-32-76","eb616622ccdd48c0ac270ee4b9e79363","2019-10-16","14:52:55",6,"admin",4,"",
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:39:33",12,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:39:33",0,"ERAMO1",1,"RULES",2
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:39:33",1,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:39:41",2,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:41:24",15,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:42:42",14,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:43:14",15,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:45:03",14,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:46:25",15,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:46:30",14,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:48:47",15,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:48:50",14,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:49:07",15,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:49:48",14,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","15:53:36",3,"ERAMO1",1,"RULES",2
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","16:05:31",4,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","16:05:32",14,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","16:06:13",15,"ERAMO1",1,"ERAMO1",1
"65-51-61-06","f228089ced0b4db5bc9c33c4a33a0cd7","2019-10-08","16:06:17",14,"ERAMO1",1,"ERAMO1",1
